unique_employee_ids,stillExists,companyAlias,is_train,vote_cnt,vote_avg,vote_std,vote_p50,vote_p75,votes_monday_cnt,votes_monday_avg,votes_monday_std,votes_monday_p50,votes_monday_p75,votes_friday_cnt,votes_friday_avg,votes_friday_std,votes_friday_p50,votes_friday_p75,acpt_likes_cnt,acpt_likes_avg,acpt_likes_std,acpt_likes_p50,acpt_likes_p75,acpt_dislikes_cnt,acpt_dislikes_avg,acpt_dislikes_std,acpt_dislikes_p50,acpt_dislikes_p75,len_txt_cnt,len_txt_avg,len_txt_std,len_txt_p50,len_txt_p75,comment_weekend_cnt,comment_weekday_cnt,comment_morning_cnt,comment_night_cnt,comment_lunch_cnt,gv_liked_cnt,gv_disliked_cnt,reaction_cnt,turn_over_rate,vote_company_cnt,vote_company_avg,vote_company_std,vote_company_p50,vote_company_p75,comment_per_emp_avg,comment_len_per_emp_avg,comment_per_emp_p50,comment_len_per_emp_p50,gv_liked_per_emp_avg,gv_disliked_per_emp_avg,gv_liked_per_emp_p50,gv_disliked_per_emp_p50
11_57d979b72a040a00036a8925,True,57d979b72a040a00036a8925,0,1.0,3.0,,3.0,3.0,1.0,3.0,,3.0,3.0,0.0,,,,,2.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,142.0,0.0,142.0,142.0,0.0,2.0,2.0,0.0,0.0,,,,0.0,142,3.4225352112676055,0.765607751559392,4,4,19.0,676.0,17.0,610.0,2.142857142857143,1.5714285714285714,2.0,1.0
14_57d979b72a040a00036a8925,True,57d979b72a040a00036a8925,0,5.0,1.6,0.5477225575051661,2.0,2.0,0.0,,,,,1.0,2.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,2.0,3.0,5.0,0.0,142,3.4225352112676055,0.765607751559392,4,4,19.0,676.0,17.0,610.0,2.142857142857143,1.5714285714285714,2.0,1.0
15_57d979b72a040a00036a8925,True,57d979b72a040a00036a8925,0,6.0,3.6666666666666665,0.5163977794943222,4.0,4.0,2.0,3.0,0.0,3.0,3.0,0.0,,,,,4.0,2.0,0.0,2.0,2.0,0.0,,,,,6.0,53.0,17.064583206161235,51.0,67.5,0.0,6.0,0.0,2.0,2.0,4.0,0.0,4.0,0.0,142,3.4225352112676055,0.765607751559392,4,4,19.0,676.0,17.0,610.0,2.142857142857143,1.5714285714285714,2.0,1.0
17_57d979b72a040a00036a8925,True,57d979b72a040a00036a8925,1,8.0,3.0,1.0690449676496976,3.0,4.0,0.0,,,,,3.0,3.0,1.7320508075688772,4.0,4.0,2.0,2.0,0.0,2.0,2.0,0.0,,,,,2.0,84.0,0.0,84.0,84.0,0.0,2.0,0.0,0.0,0.0,,,,0.0,142,3.4225352112676055,0.765607751559392,4,4,19.0,676.0,17.0,610.0,2.142857142857143,1.5714285714285714,2.0,1.0
18_57d979b72a040a00036a8925,True,57d979b72a040a00036a8925,0,1.0,4.0,,4.0,4.0,0.0,,,,,1.0,4.0,,4.0,4.0,0.0,,,,,0.0,,,,,2.0,27.0,0.0,27.0,27.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,142,3.4225352112676055,0.765607751559392,4,4,19.0,676.0,17.0,610.0,2.142857142857143,1.5714285714285714,2.0,1.0
19_57d979b72a040a00036a8925,True,57d979b72a040a00036a8925,1,32.0,3.71875,0.45680340939917424,4.0,4.0,7.0,3.5714285714285716,0.5345224838248487,4.0,4.0,8.0,4.0,0.0,4.0,4.0,4.0,1.5,0.5773502691896257,1.5,2.0,0.0,,,,,8.0,36.0,9.827076298239907,33.5,38.25,0.0,8.0,2.0,2.0,0.0,2.0,1.0,3.0,0.0,142,3.4225352112676055,0.765607751559392,4,4,19.0,676.0,17.0,610.0,2.142857142857143,1.5714285714285714,2.0,1.0
20_57d979b72a040a00036a8925,True,57d979b72a040a00036a8925,1,16.0,2.9375,0.9979144919948468,3.0,4.0,3.0,3.3333333333333335,0.5773502691896258,3.0,3.5,4.0,2.75,1.2583057392117916,3.0,3.25,2.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,20.0,25.4,15.472896506982442,24.0,38.0,0.0,20.0,2.0,4.0,2.0,2.0,2.0,4.0,0.0,142,3.4225352112676055,0.765607751559392,4,4,19.0,676.0,17.0,610.0,2.142857142857143,1.5714285714285714,2.0,1.0
22_57d979b72a040a00036a8925,True,57d979b72a040a00036a8925,0,3.0,3.6666666666666665,0.5773502691896257,4.0,4.0,2.0,4.0,0.0,4.0,4.0,0.0,,,,,0.0,,,,,0.0,,,,,2.0,141.0,0.0,141.0,141.0,0.0,2.0,0.0,0.0,2.0,,,,0.0,142,3.4225352112676055,0.765607751559392,4,4,19.0,676.0,17.0,610.0,2.142857142857143,1.5714285714285714,2.0,1.0
25_57d979b72a040a00036a8925,True,57d979b72a040a00036a8925,1,1.0,3.0,,3.0,3.0,1.0,3.0,,3.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,142,3.4225352112676055,0.765607751559392,4,4,19.0,676.0,17.0,610.0,2.142857142857143,1.5714285714285714,2.0,1.0
27_57d979b72a040a00036a8925,True,57d979b72a040a00036a8925,1,3.0,2.6666666666666665,1.5275252316519465,3.0,3.5,1.0,4.0,,4.0,4.0,0.0,,,,,0.0,,,,,2.0,0.0,0.0,0.0,0.0,2.0,36.0,0.0,36.0,36.0,0.0,2.0,0.0,0.0,0.0,,,,0.0,142,3.4225352112676055,0.765607751559392,4,4,19.0,676.0,17.0,610.0,2.142857142857143,1.5714285714285714,2.0,1.0
28_57d979b72a040a00036a8925,True,57d979b72a040a00036a8925,1,2.0,3.0,0.0,3.0,3.0,0.0,,,,,1.0,3.0,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,142,3.4225352112676055,0.765607751559392,4,4,19.0,676.0,17.0,610.0,2.142857142857143,1.5714285714285714,2.0,1.0
1_5641f96713664c000332c8cd,True,5641f96713664c000332c8cd,1,257.0,3.1712062256809337,0.8893179577412624,3.0,4.0,35.0,2.857142857142857,1.0330667407076382,3.0,4.0,36.0,3.25,0.8062257748298549,3.0,4.0,298.0,5.8389261744966445,5.0825735336708275,4.0,7.0,260.0,3.576923076923077,4.313694426817876,2.0,5.0,390.0,35.302564102564105,50.888514101361466,20.0,37.75,114.0,276.0,64.0,80.0,74.0,151.0,37.0,188.0,0.13907284768211925,17076,2.85090185055048,0.9076346460701011,3,3,33.37931034482759,4449.637931034483,14.0,1585.0,181.0,41.76056338028169,77.5,7.5
2_5641f96713664c000332c8cd,True,5641f96713664c000332c8cd,0,66.0,2.4696969696969697,0.9956783071732014,3.0,3.0,8.0,2.0,0.7559289460184544,2.0,2.25,10.0,2.4,1.07496769977314,3.0,3.0,74.0,7.297297297297297,6.058458888379486,7.0,9.0,50.0,7.44,6.471791222888226,7.0,9.0,80.0,56.25,59.146139542533206,29.5,78.75,24.0,56.0,10.0,30.0,14.0,287.0,80.0,367.0,0.13907284768211925,17076,2.85090185055048,0.9076346460701011,3,3,33.37931034482759,4449.637931034483,14.0,1585.0,181.0,41.76056338028169,77.5,7.5
3_5641f96713664c000332c8cd,True,5641f96713664c000332c8cd,0,47.0,3.3617021276595747,0.81894767882176,4.0,4.0,9.0,3.111111111111111,0.6009252125773314,3.0,3.0,6.0,3.5,0.8366600265340756,4.0,4.0,16.0,7.625,6.2809234989768825,6.5,9.0,2.0,4.0,0.0,4.0,4.0,16.0,33.125,17.46949722611768,36.0,46.75,6.0,10.0,2.0,8.0,2.0,64.0,21.0,85.0,0.13907284768211925,17076,2.85090185055048,0.9076346460701011,3,3,33.37931034482759,4449.637931034483,14.0,1585.0,181.0,41.76056338028169,77.5,7.5
4_5641f96713664c000332c8cd,True,5641f96713664c000332c8cd,0,260.0,3.0653846153846156,0.24768005843307486,3.0,3.0,38.0,3.0789473684210527,0.2732763127330939,3.0,3.0,36.0,3.0277777777777777,0.16666666666666663,3.0,3.0,34.0,14.764705882352942,10.272230360420277,13.0,20.0,22.0,16.818181818181817,4.510689564392605,16.0,20.0,34.0,217.0,228.67152570153257,125.0,255.0,6.0,28.0,8.0,4.0,2.0,236.0,285.0,521.0,0.13907284768211925,17076,2.85090185055048,0.9076346460701011,3,3,33.37931034482759,4449.637931034483,14.0,1585.0,181.0,41.76056338028169,77.5,7.5
5_5641f96713664c000332c8cd,True,5641f96713664c000332c8cd,0,16.0,3.625,0.5,4.0,4.0,1.0,4.0,,4.0,4.0,3.0,3.6666666666666665,0.5773502691896258,4.0,4.0,8.0,5.75,2.3145502494313788,5.5,6.75,4.0,5.5,0.5773502691896257,5.5,6.0,8.0,25.25,19.6596032513375,22.5,38.25,0.0,8.0,0.0,2.0,2.0,15.0,5.0,20.0,0.13907284768211925,17076,2.85090185055048,0.9076346460701011,3,3,33.37931034482759,4449.637931034483,14.0,1585.0,181.0,41.76056338028169,77.5,7.5
6_5641f96713664c000332c8cd,True,5641f96713664c000332c8cd,1,259.0,3.1274131274131274,0.41668387621219555,3.0,3.0,38.0,3.0526315789473686,0.46192127684579015,3.0,3.0,40.0,3.15,0.48304589153964794,3.0,3.0,106.0,14.18867924528302,6.215362239065656,14.0,18.0,74.0,13.216216216216216,5.986904133464565,12.0,17.0,108.0,125.68518518518519,92.07409126971035,104.5,165.0,22.0,86.0,2.0,64.0,18.0,491.0,208.0,699.0,0.13907284768211925,17076,2.85090185055048,0.9076346460701011,3,3,33.37931034482759,4449.637931034483,14.0,1585.0,181.0,41.76056338028169,77.5,7.5
7_5641f96713664c000332c8cd,True,5641f96713664c000332c8cd,1,206.0,2.1844660194174756,0.6878396412031076,2.0,2.0,29.0,2.310344827586207,0.6602731185903341,2.0,3.0,29.0,2.0689655172413794,0.5298944964234876,2.0,2.0,,,,,,,,,,,,,,,,,,,,,280.0,127.0,407.0,0.13907284768211925,17076,2.85090185055048,0.9076346460701011,3,3,33.37931034482759,4449.637931034483,14.0,1585.0,181.0,41.76056338028169,77.5,7.5
8_5641f96713664c000332c8cd,True,5641f96713664c000332c8cd,0,320.0,2.5,1.3873589623028824,3.0,4.0,46.0,2.5217391304347827,1.3942601452587697,3.0,4.0,46.0,2.5,1.3784048752090219,3.0,4.0,20.0,10.1,7.2467778683829,7.5,12.0,14.0,10.571428571428571,8.803096358356274,8.0,17.25,24.0,80.5,62.074989712653895,76.5,99.75,4.0,20.0,6.0,10.0,2.0,65.0,24.0,89.0,0.13907284768211925,17076,2.85090185055048,0.9076346460701011,3,3,33.37931034482759,4449.637931034483,14.0,1585.0,181.0,41.76056338028169,77.5,7.5
9_5641f96713664c000332c8cd,True,5641f96713664c000332c8cd,1,142.0,2.7253521126760565,0.5345425060181705,3.0,3.0,21.0,2.761904761904762,0.43643578047198484,3.0,3.0,28.0,2.7857142857142856,0.49867549436206376,3.0,3.0,22.0,16.181818181818183,8.267183338133995,16.0,23.75,14.0,17.857142857142858,8.235543444374258,17.0,25.5,22.0,91.45454545454545,39.666139179438645,97.0,118.0,4.0,18.0,2.0,14.0,2.0,214.0,113.0,327.0,0.13907284768211925,17076,2.85090185055048,0.9076346460701011,3,3,33.37931034482759,4449.637931034483,14.0,1585.0,181.0,41.76056338028169,77.5,7.5
10_5641f96713664c000332c8cd,True,5641f96713664c000332c8cd,0,111.0,2.144144144144144,0.4231235978216992,2.0,2.0,15.0,2.1333333333333333,0.3518657752744984,2.0,2.0,17.0,2.1176470588235294,0.33210558207753577,2.0,2.0,12.0,6.833333333333333,7.3464070789534235,5.0,6.0,6.0,9.666666666666666,9.811557810392122,6.0,18.0,12.0,122.5,169.6528541141908,46.5,114.0,2.0,10.0,0.0,0.0,2.0,326.0,76.0,402.0,0.13907284768211925,17076,2.85090185055048,0.9076346460701011,3,3,33.37931034482759,4449.637931034483,14.0,1585.0,181.0,41.76056338028169,77.5,7.5
11_5641f96713664c000332c8cd,True,5641f96713664c000332c8cd,1,155.0,3.425806451612903,0.5459221567740292,3.0,4.0,26.0,3.3076923076923075,0.5491251783869153,3.0,4.0,21.0,3.5238095238095237,0.6015852075182383,4.0,4.0,310.0,13.109677419354838,7.705390658691376,12.0,18.0,170.0,13.823529411764707,8.184523525494107,12.0,19.0,312.0,144.81410256410257,143.66385401903844,112.0,170.75,58.0,254.0,40.0,112.0,36.0,976.0,202.0,1178.0,0.13907284768211925,17076,2.85090185055048,0.9076346460701011,3,3,33.37931034482759,4449.637931034483,14.0,1585.0,181.0,41.76056338028169,77.5,7.5
12_5641f96713664c000332c8cd,True,5641f96713664c000332c8cd,0,282.0,3.9893617021276597,0.17864740025262402,4.0,4.0,42.0,4.0,0.0,4.0,4.0,39.0,4.0,0.0,4.0,4.0,2.0,14.0,0.0,14.0,14.0,0.0,,,,,2.0,39.0,0.0,39.0,39.0,0.0,2.0,0.0,0.0,0.0,76.0,25.0,101.0,0.13907284768211925,17076,2.85090185055048,0.9076346460701011,3,3,33.37931034482759,4449.637931034483,14.0,1585.0,181.0,41.76056338028169,77.5,7.5
13_5641f96713664c000332c8cd,True,5641f96713664c000332c8cd,1,269.0,3.973977695167286,0.21869562323018954,4.0,4.0,43.0,3.9767441860465116,0.15249857033260467,4.0,4.0,38.0,3.973684210526316,0.16222142113076257,4.0,4.0,140.0,16.67142857142857,9.737151916289713,15.0,22.0,88.0,18.045454545454547,10.254137478266882,15.5,22.75,140.0,232.9,332.2673860422328,103.0,327.0,28.0,112.0,36.0,38.0,20.0,1368.0,606.0,1974.0,0.13907284768211925,17076,2.85090185055048,0.9076346460701011,3,3,33.37931034482759,4449.637931034483,14.0,1585.0,181.0,41.76056338028169,77.5,7.5
14_5641f96713664c000332c8cd,False,5641f96713664c000332c8cd,1,161.0,3.1925465838509317,0.5064030996932012,3.0,3.0,23.0,3.217391304347826,0.5184348595120819,3.0,3.5,25.0,3.2,0.5773502691896258,3.0,4.0,34.0,13.882352941176471,7.4742576640917004,13.0,19.0,24.0,12.916666666666666,8.900008141992693,12.0,18.5,38.0,208.52631578947367,179.64992035444115,154.0,306.0,12.0,26.0,6.0,10.0,10.0,245.0,17.0,262.0,0.13907284768211925,17076,2.85090185055048,0.9076346460701011,3,3,33.37931034482759,4449.637931034483,14.0,1585.0,181.0,41.76056338028169,77.5,7.5
15_5641f96713664c000332c8cd,True,5641f96713664c000332c8cd,1,228.0,2.1140350877192984,0.6401923159540422,2.0,2.0,33.0,2.0606060606060606,0.6092717958449424,2.0,2.0,31.0,2.129032258064516,0.6704195444580937,2.0,2.0,54.0,10.666666666666666,5.404400722541892,10.0,13.75,38.0,11.157894736842104,5.180662150048439,10.0,13.0,54.0,126.51851851851852,113.24822306752758,72.0,207.25,18.0,36.0,8.0,10.0,4.0,253.0,188.0,441.0,0.13907284768211925,17076,2.85090185055048,0.9076346460701011,3,3,33.37931034482759,4449.637931034483,14.0,1585.0,181.0,41.76056338028169,77.5,7.5
16_5641f96713664c000332c8cd,True,5641f96713664c000332c8cd,1,196.0,1.6989795918367347,0.9149465331677752,1.0,2.0,29.0,1.7586206896551724,1.0231314820474688,1.0,2.0,30.0,1.7,0.915385729888094,1.0,2.0,8.0,18.0,11.588171308956142,16.5,24.25,4.0,16.5,5.196152422706632,16.5,21.0,8.0,107.75,92.54304017976871,84.5,155.5,0.0,8.0,0.0,0.0,2.0,157.0,74.0,231.0,0.13907284768211925,17076,2.85090185055048,0.9076346460701011,3,3,33.37931034482759,4449.637931034483,14.0,1585.0,181.0,41.76056338028169,77.5,7.5
17_5641f96713664c000332c8cd,True,5641f96713664c000332c8cd,1,155.0,2.52258064516129,0.6869420651857466,2.0,3.0,20.0,2.6,0.6805570473787205,3.0,3.0,21.0,2.619047619047619,0.6690433824641329,3.0,3.0,,,,,,,,,,,,,,,,,,,,,42.0,11.0,53.0,0.13907284768211925,17076,2.85090185055048,0.9076346460701011,3,3,33.37931034482759,4449.637931034483,14.0,1585.0,181.0,41.76056338028169,77.5,7.5
18_5641f96713664c000332c8cd,True,5641f96713664c000332c8cd,1,168.0,3.2142857142857144,0.4911535626157521,3.0,3.0,27.0,3.259259259259259,0.4465760847047222,3.0,3.5,23.0,3.1739130434782608,0.38755338788158994,3.0,3.0,2.0,4.0,0.0,4.0,4.0,0.0,,,,,2.0,15.0,0.0,15.0,15.0,0.0,2.0,0.0,0.0,0.0,86.0,8.0,94.0,0.13907284768211925,17076,2.85090185055048,0.9076346460701011,3,3,33.37931034482759,4449.637931034483,14.0,1585.0,181.0,41.76056338028169,77.5,7.5
19_5641f96713664c000332c8cd,True,5641f96713664c000332c8cd,1,320.0,3.809375,0.4924886421999243,4.0,4.0,46.0,3.717391304347826,0.5016879720065437,4.0,4.0,45.0,3.8666666666666667,0.4045199174779454,4.0,4.0,132.0,15.666666666666666,8.905497630155908,14.0,22.0,70.0,17.685714285714287,9.935360444571755,15.0,25.0,132.0,207.92424242424244,226.87255127565004,133.0,236.0,34.0,98.0,16.0,16.0,30.0,1255.0,452.0,1707.0,0.13907284768211925,17076,2.85090185055048,0.9076346460701011,3,3,33.37931034482759,4449.637931034483,14.0,1585.0,181.0,41.76056338028169,77.5,7.5
20_5641f96713664c000332c8cd,True,5641f96713664c000332c8cd,1,87.0,3.0804597701149423,0.7956040677781017,3.0,4.0,12.0,3.0833333333333335,0.90033663737852,3.0,4.0,12.0,3.0,0.7385489458759964,3.0,3.0,28.0,9.428571428571429,5.1885098940480905,8.0,12.0,26.0,7.230769230769231,5.046247653912299,7.0,10.0,34.0,111.05882352941177,97.37429851195431,80.0,159.0,12.0,22.0,6.0,4.0,10.0,122.0,69.0,191.0,0.13907284768211925,17076,2.85090185055048,0.9076346460701011,3,3,33.37931034482759,4449.637931034483,14.0,1585.0,181.0,41.76056338028169,77.5,7.5
21_5641f96713664c000332c8cd,True,5641f96713664c000332c8cd,1,127.0,3.409448818897638,0.829556495666547,4.0,4.0,21.0,3.2857142857142856,0.7837638128197261,3.0,4.0,15.0,3.6666666666666665,0.6172133998483676,4.0,4.0,10.0,15.8,13.65283853270081,11.0,20.0,8.0,17.0,15.212776585113298,13.0,24.75,10.0,333.0,357.29974966561497,114.0,605.0,2.0,8.0,2.0,0.0,0.0,103.0,26.0,129.0,0.13907284768211925,17076,2.85090185055048,0.9076346460701011,3,3,33.37931034482759,4449.637931034483,14.0,1585.0,181.0,41.76056338028169,77.5,7.5
22_5641f96713664c000332c8cd,True,5641f96713664c000332c8cd,1,262.0,2.1603053435114505,1.429394716328252,1.0,4.0,35.0,2.2285714285714286,1.456945117576586,1.0,4.0,39.0,1.9743589743589745,1.327585451450935,1.0,3.5,28.0,10.5,8.698658900466592,8.0,18.0,18.0,11.555555555555555,8.060230782145007,11.0,18.0,28.0,89.35714285714286,88.72646867415746,57.0,144.0,10.0,18.0,2.0,8.0,2.0,106.0,39.0,145.0,0.13907284768211925,17076,2.85090185055048,0.9076346460701011,3,3,33.37931034482759,4449.637931034483,14.0,1585.0,181.0,41.76056338028169,77.5,7.5
23_5641f96713664c000332c8cd,True,5641f96713664c000332c8cd,0,325.0,2.2646153846153845,0.8374768781091947,2.0,3.0,47.0,2.276595744680851,0.8521616416266106,2.0,3.0,46.0,2.347826086956522,0.8223919396586149,2.0,3.0,42.0,12.333333333333334,7.511508785033954,11.0,18.0,26.0,13.461538461538462,8.026111233870456,14.0,19.0,42.0,127.14285714285714,113.25226997748108,88.0,163.0,18.0,24.0,6.0,18.0,4.0,694.0,347.0,1041.0,0.13907284768211925,17076,2.85090185055048,0.9076346460701011,3,3,33.37931034482759,4449.637931034483,14.0,1585.0,181.0,41.76056338028169,77.5,7.5
41_5641f96713664c000332c8cd,True,5641f96713664c000332c8cd,1,1.0,3.0,,3.0,3.0,0.0,,,,,0.0,,,,,2.0,3.0,0.0,3.0,3.0,0.0,,,,,2.0,37.0,0.0,37.0,37.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.13907284768211925,17076,2.85090185055048,0.9076346460701011,3,3,33.37931034482759,4449.637931034483,14.0,1585.0,181.0,41.76056338028169,77.5,7.5
42_5641f96713664c000332c8cd,True,5641f96713664c000332c8cd,1,296.0,3.054054054054054,0.32487356150748836,3.0,3.0,43.0,3.0,0.43643578047198484,3.0,3.0,43.0,3.116279069767442,0.32435300622428814,3.0,3.0,40.0,13.7,7.680144229414925,13.0,15.5,26.0,11.538461538461538,3.9113247804882603,13.0,13.0,40.0,123.9,78.82528554357187,89.0,185.5,2.0,38.0,2.0,8.0,6.0,313.0,82.0,395.0,0.13907284768211925,17076,2.85090185055048,0.9076346460701011,3,3,33.37931034482759,4449.637931034483,14.0,1585.0,181.0,41.76056338028169,77.5,7.5
45_5641f96713664c000332c8cd,True,5641f96713664c000332c8cd,1,300.0,2.8666666666666667,0.7643097891134667,3.0,3.0,44.0,3.022727272727273,0.5052577681363806,3.0,3.0,45.0,2.888888888888889,0.5729597091269405,3.0,3.0,6.0,18.333333333333332,9.852241707685955,19.0,26.5,0.0,,,,,6.0,280.0,304.56132387419126,94.0,528.25,2.0,4.0,0.0,2.0,2.0,54.0,9.0,63.0,0.13907284768211925,17076,2.85090185055048,0.9076346460701011,3,3,33.37931034482759,4449.637931034483,14.0,1585.0,181.0,41.76056338028169,77.5,7.5
46_5641f96713664c000332c8cd,True,5641f96713664c000332c8cd,1,63.0,3.253968253968254,0.43877593548026267,3.0,3.5,7.0,3.142857142857143,0.3779644730092273,3.0,3.0,10.0,3.4,0.5163977794943223,3.0,4.0,2.0,1.0,0.0,1.0,1.0,0.0,,,,,2.0,37.0,0.0,37.0,37.0,0.0,2.0,0.0,0.0,0.0,18.0,1.0,19.0,0.13907284768211925,17076,2.85090185055048,0.9076346460701011,3,3,33.37931034482759,4449.637931034483,14.0,1585.0,181.0,41.76056338028169,77.5,7.5
47_5641f96713664c000332c8cd,True,5641f96713664c000332c8cd,0,22.0,3.1363636363636362,0.5602256811793028,3.0,3.0,6.0,3.1666666666666665,0.4082482904638631,3.0,3.0,2.0,3.5,0.7071067811865476,3.5,3.75,2.0,20.0,0.0,20.0,20.0,0.0,,,,,2.0,124.0,0.0,124.0,124.0,2.0,0.0,0.0,0.0,0.0,18.0,1.0,19.0,0.13907284768211925,17076,2.85090185055048,0.9076346460701011,3,3,33.37931034482759,4449.637931034483,14.0,1585.0,181.0,41.76056338028169,77.5,7.5
48_5641f96713664c000332c8cd,True,5641f96713664c000332c8cd,1,183.0,3.3278688524590163,0.799477400915092,4.0,4.0,25.0,3.2,0.7637626158259734,3.0,4.0,22.0,3.3636363636363638,0.8477114595277798,4.0,4.0,16.0,8.375,5.998610950322861,8.0,13.0,10.0,8.2,6.160808027812225,8.0,12.0,16.0,36.125,28.196631004430294,25.0,59.5,0.0,16.0,2.0,2.0,4.0,128.0,27.0,155.0,0.13907284768211925,17076,2.85090185055048,0.9076346460701011,3,3,33.37931034482759,4449.637931034483,14.0,1585.0,181.0,41.76056338028169,77.5,7.5
49_5641f96713664c000332c8cd,True,5641f96713664c000332c8cd,1,174.0,3.0114942528735633,0.28423928995692865,3.0,3.0,29.0,3.0344827586206895,0.18569533817705192,3.0,3.0,26.0,3.076923076923077,0.27174648819470304,3.0,3.0,10.0,11.0,11.794537341969422,5.0,13.0,6.0,6.666666666666667,5.08592829940284,5.0,11.0,10.0,132.8,94.95121554426427,116.0,209.0,2.0,8.0,2.0,4.0,0.0,387.0,5.0,392.0,0.13907284768211925,17076,2.85090185055048,0.9076346460701011,3,3,33.37931034482759,4449.637931034483,14.0,1585.0,181.0,41.76056338028169,77.5,7.5
50_5641f96713664c000332c8cd,True,5641f96713664c000332c8cd,0,17.0,2.8823529411764706,0.696630546019236,3.0,3.0,2.0,3.0,0.0,3.0,3.0,4.0,3.0,0.816496580927726,3.0,3.25,,,,,,,,,,,,,,,,,,,,,85.0,7.0,92.0,0.13907284768211925,17076,2.85090185055048,0.9076346460701011,3,3,33.37931034482759,4449.637931034483,14.0,1585.0,181.0,41.76056338028169,77.5,7.5
51_5641f96713664c000332c8cd,True,5641f96713664c000332c8cd,1,84.0,3.3452380952380953,0.5028604352367053,3.0,4.0,14.0,3.2142857142857144,0.42581531362632014,3.0,3.0,13.0,3.3846153846153846,0.5063696835418332,3.0,4.0,20.0,14.8,11.019599763483628,12.0,26.0,10.0,15.8,11.123548594460912,12.0,26.0,20.0,193.1,125.25128426697395,188.0,231.0,6.0,14.0,0.0,4.0,2.0,26.0,2.0,28.0,0.13907284768211925,17076,2.85090185055048,0.9076346460701011,3,3,33.37931034482759,4449.637931034483,14.0,1585.0,181.0,41.76056338028169,77.5,7.5
52_5641f96713664c000332c8cd,True,5641f96713664c000332c8cd,0,26.0,3.8846153846153846,0.32581259360842113,4.0,4.0,3.0,4.0,0.0,4.0,4.0,3.0,4.0,0.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,17.0,2.0,19.0,0.13907284768211925,17076,2.85090185055048,0.9076346460701011,3,3,33.37931034482759,4449.637931034483,14.0,1585.0,181.0,41.76056338028169,77.5,7.5
56_5641f96713664c000332c8cd,True,5641f96713664c000332c8cd,0,153.0,3.0326797385620914,0.17838089988010616,3.0,3.0,25.0,3.08,0.2768874620972693,3.0,3.0,20.0,3.05,0.22360679774997902,3.0,3.0,,,,,,,,,,,,,,,,,,,,,32.0,8.0,40.0,0.13907284768211925,17076,2.85090185055048,0.9076346460701011,3,3,33.37931034482759,4449.637931034483,14.0,1585.0,181.0,41.76056338028169,77.5,7.5
57_5641f96713664c000332c8cd,True,5641f96713664c000332c8cd,1,57.0,1.719298245614035,0.4911497431287515,2.0,2.0,9.0,1.8888888888888888,0.6009252125773316,2.0,2.0,10.0,1.6,0.5163977794943222,2.0,2.0,2.0,23.0,0.0,23.0,23.0,2.0,23.0,0.0,23.0,23.0,2.0,473.0,0.0,473.0,473.0,0.0,2.0,0.0,2.0,0.0,164.0,28.0,192.0,0.13907284768211925,17076,2.85090185055048,0.9076346460701011,3,3,33.37931034482759,4449.637931034483,14.0,1585.0,181.0,41.76056338028169,77.5,7.5
58_5641f96713664c000332c8cd,True,5641f96713664c000332c8cd,0,80.0,1.8375,0.7866569226314927,2.0,2.0,11.0,1.8181818181818181,0.7507571935295482,2.0,2.0,13.0,2.0,0.8164965809277261,2.0,3.0,,,,,,,,,,,,,,,,,,,,,50.0,10.0,60.0,0.13907284768211925,17076,2.85090185055048,0.9076346460701011,3,3,33.37931034482759,4449.637931034483,14.0,1585.0,181.0,41.76056338028169,77.5,7.5
59_5641f96713664c000332c8cd,True,5641f96713664c000332c8cd,1,148.0,3.3783783783783785,0.5138279100652069,3.0,4.0,20.0,3.45,0.5104177855340405,3.0,4.0,24.0,3.4583333333333335,0.5089773777040515,3.0,4.0,40.0,9.8,7.272004626102165,7.5,12.0,28.0,11.285714285714286,7.467743686495658,9.0,15.0,40.0,132.15,103.43647871135758,98.5,156.0,4.0,36.0,0.0,14.0,0.0,461.0,41.0,502.0,0.13907284768211925,17076,2.85090185055048,0.9076346460701011,3,3,33.37931034482759,4449.637931034483,14.0,1585.0,181.0,41.76056338028169,77.5,7.5
60_5641f96713664c000332c8cd,True,5641f96713664c000332c8cd,0,124.0,1.3790322580645162,0.6698227157208633,1.0,2.0,25.0,1.36,0.7571877794400365,1.0,1.0,15.0,1.5333333333333334,0.833809387832792,1.0,2.0,54.0,23.037037037037038,13.08169246877708,21.0,32.75,38.0,22.05263157894737,11.916255915755862,22.0,31.25,54.0,162.4814814814815,105.77597200861631,143.0,232.75,8.0,46.0,2.0,18.0,16.0,395.0,14.0,409.0,0.13907284768211925,17076,2.85090185055048,0.9076346460701011,3,3,33.37931034482759,4449.637931034483,14.0,1585.0,181.0,41.76056338028169,77.5,7.5
